,artist,song,spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cp_length,genres
3791,the beatles,the fool on the hill,6rHh8urosEFRI67xVa6fzU,0.35600000000000004,0.26,4.0,-10.577,0.0,0.0314,0.9129999999999999,2.1000000000000002e-06,0.105,0.49,144.184,179107.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3792,the beatles,things we said today,0voUr8lubIafUVJlauJxYF,0.551,0.575,2.0,-8.208,0.0,0.0332,0.239,0.0,0.11199999999999999,0.516,137.054,155333.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3793,the beatles,ticket to ride,7CZiDzGVjUssMSOXrDNYHL,0.519,0.85,9.0,-6.777,1.0,0.0678,0.0457,0.0,0.233,0.7490000000000001,123.419,189680.0,4.0,3,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3794,the beatles,twist and shout,5ZBeML7Lf3FMEVviTyvi8l,0.48200000000000004,0.8490000000000001,2.0,-9.198,1.0,0.0452,0.6409999999999999,7.74e-06,0.0414,0.937,124.631,155227.0,4.0,3,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3795,the beatles,two of us,0CaBBQsaAiRHhiLmzi7ZRp,0.726,0.7020000000000001,7.0,-10.757,1.0,0.032,0.0974,3.46e-05,0.239,0.9309999999999999,109.11399999999999,216813.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3796,the beatles,wait,0CGbof9amBnsNlRhZ8IY2H,0.552,0.48700000000000004,6.0,-10.574000000000002,0.0,0.04,0.0175,0.0,0.105,0.657,127.20100000000001,134720.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3797,the beatles,we can work it out,1hTUFqJuQAMjXVGwUPWDqi,0.37799999999999995,0.677,2.0,-8.63,1.0,0.0298,0.0635,0.0,0.183,0.648,106.071,135693.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3798,the beatles,what you're doing,6C6y4OWK1Ki3FVF1TIonxW,0.695,0.53,2.0,-8.309,1.0,0.0403,0.301,2e-06,0.0583,0.825,129.506,150040.0,4.0,3,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3799,the beatles,what you're doing,6C6y4OWK1Ki3FVF1TIonxW,0.695,0.53,2.0,-8.309,1.0,0.0403,0.301,2e-06,0.0583,0.825,129.506,150040.0,4.0,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3800,the beatles,what you're doing,6C6y4OWK1Ki3FVF1TIonxW,0.695,0.53,2.0,-8.309,1.0,0.0403,0.301,2e-06,0.0583,0.825,129.506,150040.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3801,the beatles,when i'm sixty-four,1NrbnHlR2BFREcyWXHIHip,0.7040000000000001,0.24100000000000002,1.0,-13.258,1.0,0.0476,0.625,2.8000000000000013e-05,0.0868,0.6609999999999999,140.411,157667.0,4.0,3,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3802,the beatles,when i'm sixty-four,1NrbnHlR2BFREcyWXHIHip,0.7040000000000001,0.24100000000000002,1.0,-13.258,1.0,0.0476,0.625,2.8000000000000013e-05,0.0868,0.6609999999999999,140.411,157667.0,4.0,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3803,the beatles,when i'm sixty-four,1NrbnHlR2BFREcyWXHIHip,0.7040000000000001,0.24100000000000002,1.0,-13.258,1.0,0.0476,0.625,2.8000000000000013e-05,0.0868,0.6609999999999999,140.411,157667.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3804,the beatles,while my guitar gently weeps,389QX9Q1eUOEZ19vtzzI9O,0.45299999999999996,0.654,4.0,-8.855,0.0,0.0317,0.0205,0.00395,0.172,0.7020000000000001,115.0,285000.0,4.0,3,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3805,the beatles,with a little help from my friends,2RnPATK99oGOZygnD2GTO6,0.705,0.515,4.0,-9.343,1.0,0.0337,0.365,0.0,0.389,0.8029999999999999,112.035,164107.0,4.0,3,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3806,the beatles,with a little help from my friends,2RnPATK99oGOZygnD2GTO6,0.705,0.515,4.0,-9.343,1.0,0.0337,0.365,0.0,0.389,0.8029999999999999,112.035,164107.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3807,the beatles,yellow submarine,50xwQXPtfNZFKFeZ0XePWc,0.604,0.5489999999999999,1.0,-9.873,1.0,0.0389,0.531,0.0,0.43799999999999994,0.696,111.398,158880.0,4.0,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3808,the beatles,yellow submarine,50xwQXPtfNZFKFeZ0XePWc,0.604,0.5489999999999999,1.0,-9.873,1.0,0.0389,0.531,0.0,0.43799999999999994,0.696,111.398,158880.0,4.0,5,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3809,the bird and the bee,polite dance song,2BS15EUXNQfgOeI5CpHucx,0.665,0.7759999999999999,10.0,-7.7929999999999975,0.0,0.0452,0.0609,0.0039,0.14,0.7859999999999999,150.019,226653.0,4.0,4,"['indie pop', 'la indie']"
3810,the bird and the bee,will you dance,12qd7V0ItNfQmhQAi8Chxm,0.71,0.8440000000000001,5.0,-4.218,1.0,0.0416,0.027999999999999997,0.0305,0.23800000000000002,0.818,107.977,215160.0,4.0,3,"['indie pop', 'la indie']"
3811,the black eyed peas,i gotta feeling,4vp2J1l5RD4gMZwGFLfRAu,0.743,0.7659999999999999,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.96,289133.0,4.0,3,"['dance pop', 'pop', 'pop rap']"
3812,the black keys,gold on the ceiling,5lN1EH25gdiqT1SFALMAq1,0.505,0.833,0.0,-4.632,1.0,0.0475,0.00772,7.900000000000001e-05,0.069,0.565,130.121,224333.0,4.0,5,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']"
3813,the blues brothers,soul man,5z2F9FkKdhd9HOSTI1GxRq,0.629,0.857,9.0,-7.059,1.0,0.0705,0.0157,0.00396,0.755,0.528,116.25399999999999,180973.0,4.0,5,"['blues', 'blues rock']"
3814,the buggles,video killed the radio star,6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1.0,-13.811,1.0,0.085,0.0852,0.0188,0.159,0.344,131.037,253800.0,4.0,3,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']"
3815,the buggles,video killed the radio star,6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1.0,-13.811,1.0,0.085,0.0852,0.0188,0.159,0.344,131.037,253800.0,4.0,5,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']"
3816,the calling,wherever you will go,5QpaGzWp0hwB5faV8dkbAz,0.5579999999999999,0.7190000000000001,2.0,-5.113,1.0,0.0267,0.0367,0.0,0.115,0.371,112.027,208600.0,4.0,5,"['neo mellow', 'pop rock', 'post-grunge']"
3817,the cardigans,lovefool,7aQjPecQdIuNd1sz3KCDhD,0.7040000000000001,0.636,9.0,-6.029,1.0,0.0252,0.0344,0.0,0.35,0.89,111.845,193953.0,4.0,3,"['dance pop', 'electronica', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'swedish pop']"
3818,the cars,just what i needed,4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4.0,-9.307,1.0,0.0473,0.0152,6.4e-05,0.0858,0.69,127.22399999999999,225627.0,4.0,3,"['album rock', 'art rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']"
3819,the cars,just what i needed,4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4.0,-9.307,1.0,0.0473,0.0152,6.4e-05,0.0858,0.69,127.22399999999999,225627.0,4.0,4,"['album rock', 'art rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']"
3820,the cars,just what i needed,4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4.0,-9.307,1.0,0.0473,0.0152,6.4e-05,0.0858,0.69,127.22399999999999,225627.0,4.0,5,"['album rock', 'art rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']"
3821,the chainsmokers,closer ft halsey,15i07hah64WMAVWte3j5QU,0.765,0.26899999999999996,5.0,-10.773,0.0,0.121,0.324,0.395,0.106,0.359,189.96,245368.0,4.0,3,['karaoke']
3822,the chainsmokers,kanye,5brMyscUnQg14hMriS91ks,0.599,0.619,10.0,-6.575,1.0,0.0523,0.002,1.49e-06,0.11699999999999999,0.121,128.041,229947.0,4.0,5,"['electropop', 'pop', 'tropical house']"
3823,the chemical brothers,galvanize,4bz7uB4edifWKJXSDxwHcs,0.745,0.7140000000000001,7.0,-3.681,1.0,0.0751,0.0141,0.0222,0.363,0.365,104.00299999999999,393813.0,4.0,5,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'new rave', 'rave']"
3824,the chiffons,he's so fine,2Bs1Lw9LX8hBm70t1iGdlh,0.5579999999999999,0.633,7.0,-3.265,1.0,0.0329,0.48700000000000004,0.0,0.129,0.871,72.494,112520.0,4.0,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll']"
3825,the chiffons,he's so fine,2Bs1Lw9LX8hBm70t1iGdlh,0.5579999999999999,0.633,7.0,-3.265,1.0,0.0329,0.48700000000000004,0.0,0.129,0.871,72.494,112520.0,4.0,5,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll']"
3826,the cinematics,a strange education,1qlMTivCjISCkR3gLAB3tc,0.527,0.843,4.0,-4.08,0.0,0.0324,0.000102,0.0643,0.723,0.24,123.912,324040.0,4.0,4,"['dance-punk', 'indie rock', 'new rave', 'scottish rock']"
3827,the cinematics,a strange education,1qlMTivCjISCkR3gLAB3tc,0.527,0.843,4.0,-4.08,0.0,0.0324,0.000102,0.0643,0.723,0.24,123.912,324040.0,4.0,5,"['dance-punk', 'indie rock', 'new rave', 'scottish rock']"
3828,the cinematics,hard for young lovers,3EOjcEMDmmpwRmZGPD9Gu1,0.518,0.8809999999999999,2.0,-5.7989999999999995,1.0,0.0456,0.0018100000000000002,0.284,0.235,0.5,125.03,287880.0,4.0,4,"['dance-punk', 'indie rock', 'new rave', 'scottish rock']"
3829,the cinematics,race to the city,4kGteJLjppdvOlktdWyrsi,0.581,0.907,2.0,-2.8819999999999997,0.0,0.0346,0.00199,7.76e-06,0.115,0.743,126.971,232467.0,4.0,5,"['dance-punk', 'indie rock', 'new rave', 'scottish rock']"
3830,the common linnets,calm after the storm,6C2GZHFFO8uXuMYCHiW5Y4,0.6940000000000001,0.391,6.0,-11.089,1.0,0.0303,0.488,0.273,0.12300000000000001,0.382,116.046,212693.0,4.0,4,"['dutch americana', 'dutch pop', 'dutch rock']"
3831,the connells,'74-'75,2MAVcVr2oylw2OZ3hojWYj,0.53,0.59,11.0,-9.169,1.0,0.025,0.183,0.00227,0.0675,0.43,144.202,278973.0,4.0,5,"['jangle pop', 'pop rock']"
3832,the coral,dreaming of you,40SE4lxCPNibwbdw1zzWV5,0.447,0.7290000000000001,9.0,-6.108,0.0,0.0307,0.431,0.00037,0.109,0.971,199.09799999999998,141200.0,4.0,4,"['britpop', 'garage rock', 'indie rock', 'modern rock', 'rock']"
3833,the coral,dreaming of you,40SE4lxCPNibwbdw1zzWV5,0.447,0.7290000000000001,9.0,-6.108,0.0,0.0307,0.431,0.00037,0.109,0.971,199.09799999999998,141200.0,4.0,5,"['britpop', 'garage rock', 'indie rock', 'modern rock', 'rock']"
3834,the cranberries,no need to argue,1ODEng2FFlNltR6S949ynx,0.193,0.0867,0.0,-22.19,1.0,0.0545,0.888,6.24e-05,0.11199999999999999,0.0382,196.446,174667.0,4.0,5,"['irish rock', 'pop rock']"
3835,the cranberries,ode to my family,1AWXiUQjoQfcmqaBEtaOoL,0.364,0.45,7.0,-10.117,1.0,0.0234,0.0593,1.65e-06,0.282,0.14,94.18799999999999,270707.0,4.0,5,"['irish rock', 'pop rock']"
3836,the cribs,burning for no one,3ytNafjnS8Rb6bZX4SrT3p,0.591,0.642,9.0,-5.398,1.0,0.0299,0.000371,3.41e-05,0.115,0.7979999999999999,122.09899999999999,193453.0,4.0,5,"['british indie rock', 'britpop', 'dance-punk', 'english indie rock', 'garage rock', 'indie rock', 'modern rock', 'new rave', 'rock', 'west yorkshire indie']"
3837,the cure,a forest,3O4TPMOgChXOerSdB5WENH,0.633,0.62,0.0,-11.270999999999999,1.0,0.0648,0.34,0.605,0.0977,0.42100000000000004,81.117,354933.0,4.0,5,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
3838,the cure,boys don't cry,4dneV7C1yDt9UtyxrQY375,0.465,0.841,11.0,-5.767,0.0,0.0634,0.00486,0.0,0.109,0.6890000000000001,168.743,157533.0,4.0,5,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
3839,the cure,just like heaven,76GlO5H5RT6g7y0gev86Nk,0.43,0.971,9.0,-3.845,1.0,0.0524,0.0271,2.1600000000000007e-05,0.185,0.764,151.219,212000.0,4.0,5,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
3840,the cure,lovesong,0X5C4WjQNubRysTkHOubz3,0.611,0.813,9.0,-7.689,0.0,0.0279,0.33899999999999997,0.898,0.22399999999999998,0.821,140.112,209573.0,4.0,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
3841,the cure,the figurehead,4MLYH01rrqDifXe06KAkfz,0.655,0.8420000000000001,10.0,-5.349,0.0,0.0264,0.00125,0.642,0.11,0.727,110.37,375173.0,4.0,5,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
3842,the darkness,christmas time - don't let the bells end,46w8k81V0eSBx64XuVHxT2,0.41100000000000003,0.9179999999999999,4.0,-2.761,1.0,0.0509,0.00146,0.000786,0.375,0.4320000000000001,82.634,219493.0,4.0,3,"['glam metal', 'hard rock', 'rock']"
3843,the darkness,christmas time - don't let the bells end,46w8k81V0eSBx64XuVHxT2,0.41100000000000003,0.9179999999999999,4.0,-2.761,1.0,0.0509,0.00146,0.000786,0.375,0.4320000000000001,82.634,219493.0,4.0,4,"['glam metal', 'hard rock', 'rock']"
3844,the darkness,christmas time - don't let the bells end,46w8k81V0eSBx64XuVHxT2,0.41100000000000003,0.9179999999999999,4.0,-2.761,1.0,0.0509,0.00146,0.000786,0.375,0.4320000000000001,82.634,219493.0,4.0,5,"['glam metal', 'hard rock', 'rock']"
3845,the darkness,i believe in a thing called love,756CJtQRFSxEx9jV4P9hpA,0.442,0.846,4.0,-5.2139999999999995,1.0,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653.0,4.0,5,"['glam metal', 'hard rock', 'rock']"
3846,the dear hunter,crow and cackle,3khLTpyH5lXTZbfocdOcL3,0.518,0.514,6.0,-7.2810000000000015,0.0,0.0254,0.344,1.01e-05,0.16699999999999998,0.228,108.124,342440.0,4.0,3,"['dreamo', 'progressive jazz fusion', 'progressive post-hardcore']"
3847,the decemberists,16 military wives,0UBZE3FPRyNxsRndWr2d3r,0.508,0.777,4.0,-5.593,1.0,0.0354,0.0549,6.6e-06,0.13699999999999998,0.598,92.236,292680.0,4.0,5,"['alternative rock', 'baroque pop', 'canadian indie', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'stomp and holler']"
3848,the divine comedy,at the indie disco,5pO5E3l4Bb739TZCyaOjhY,0.8420000000000001,0.564,6.0,-9.87,0.0,0.0377,0.158,0.004529999999999999,0.0979,0.9620000000000001,116.014,198307.0,4.0,4,"['baroque pop', 'britpop', 'chamber pop', 'melancholia']"
3849,the divine comedy,at the indie disco,5pO5E3l4Bb739TZCyaOjhY,0.8420000000000001,0.564,6.0,-9.87,0.0,0.0377,0.158,0.004529999999999999,0.0979,0.9620000000000001,116.014,198307.0,4.0,5,"['baroque pop', 'britpop', 'chamber pop', 'melancholia']"
3850,the doors,love her madly,3MFFDRC4wTN9JNGtzXsZlN,0.564,0.5870000000000001,4.0,-7.393,0.0,0.0316,0.0573,0.00485,0.0416,0.966,147.46200000000005,198467.0,4.0,3,"['acid rock', 'album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']"
3851,the doors,love street,5Q2Im8o4RthlAMkvUMYwGj,0.7090000000000001,0.305,9.0,-14.809000000000001,0.0,0.0397,0.687,0.0,0.265,0.483,118.821,169533.0,4.0,3,"['acid rock', 'album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']"
3852,the doors,people are strange,1Jmqubf9kGkWeYQXQKImL5,0.6990000000000001,0.467,4.0,-8.578,0.0,0.0375,0.685,0.0,0.315,0.764,119.287,130173.0,4.0,5,"['acid rock', 'album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']"
3853,the downtown fiction,i just wanna run,3WLLJzllBEgPiSA0qd3BN3,0.669,0.667,4.0,-3.0,1.0,0.0511,0.0076900000000000015,0.0,0.0983,0.69,128.10299999999998,199960.0,4.0,3,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']"
3854,the drifters,up on the roof,2806jBTs12WAfzFImSxJzL,0.584,0.489,8.0,-6.182,1.0,0.0277,0.755,0.0,0.133,0.777,121.891,155053.0,4.0,3,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul']"
3855,the dumplings,man pregnant,1yloSZ4mfC1mmMPugaW7vS,0.648,0.495,7.0,-8.124,1.0,0.0438,0.135,0.00131,0.961,0.23600000000000002,109.994,253987.0,4.0,5,"['polish indie', 'polish pop']"
3856,the eagles,take it easy,1ffzBVJnLFc9qpxVG35IW4,0.524,0.512,7.0,-12.7,1.0,0.0279,0.0378,4.22e-06,0.11699999999999999,0.628,142.011,205808.0,4.0,4,[]
3857,the eagles,take it easy,1ffzBVJnLFc9qpxVG35IW4,0.524,0.512,7.0,-12.7,1.0,0.0279,0.0378,4.22e-06,0.11699999999999999,0.628,142.011,205808.0,4.0,5,[]
3858,the eagles,take it to the limit,3ERxkZiCkGS3nqOc7Zu5IM,0.353,0.34299999999999997,11.0,-13.952,1.0,0.0327,0.708,0.0042,0.21100000000000002,0.384,142.09799999999996,222115.0,5.0,3,[]
3859,the eagles,take it to the limit,3ERxkZiCkGS3nqOc7Zu5IM,0.353,0.34299999999999997,11.0,-13.952,1.0,0.0327,0.708,0.0042,0.21100000000000002,0.384,142.09799999999996,222115.0,5.0,4,[]
3860,the flashbulb,autumn insomnia session,03Pl4O6UkdbghjDWL3pNzP,0.32,0.736,0.0,-11.401,1.0,0.0445,0.0123,0.861,0.0888,0.125,106.06200000000001,205480.0,4.0,5,"['breakcore', 'drill and bass', 'intelligent dance music']"
3861,the flower kings,man of the world,7jO0PPyjx9OW86Ud9xCZl3,0.27899999999999997,0.72,2.0,-7.644,1.0,0.0374,0.0133,0.0,0.34600000000000003,0.473,134.591,359280.0,1.0,3,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'swedish prog', 'symphonic rock']"
3862,the four seasons,sherry,7sqK6f8dHVx3Q1GjFrVyGl,0.701,0.47100000000000003,0.0,-8.072000000000001,1.0,0.0421,0.647,0.0,0.125,0.69,117.564,152160.0,4.0,5,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'motown', 'northern soul', 'rock-and-roll']"
3863,the fray,how to save a life,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10.0,-4.08,1.0,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,122.035,262533.0,4.0,5,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
3864,the fray,over my head - cable car,1N62wozuHCvczCkY4QidpP,0.5920000000000001,0.7290000000000001,8.0,-4.1560000000000015,1.0,0.0448,0.022000000000000002,0.0,0.0653,0.7090000000000001,116.03,236267.0,4.0,5,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
3865,the fray,you found me,4IoYz8XqqdowINzfRrFnhi,0.33799999999999997,0.8029999999999999,8.0,-5.412000000000001,0.0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853.0,4.0,4,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
3866,the fray,you found me,4IoYz8XqqdowINzfRrFnhi,0.33799999999999997,0.8029999999999999,8.0,-5.412000000000001,0.0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853.0,4.0,5,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
3867,the gaslight anthem,45,25Sd73fleKUVPNqITPZkn1,0.315,0.97,8.0,-4.709,1.0,0.102,0.000696,0.0,0.27699999999999997,0.423,178.06799999999996,202493.0,4.0,3,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3868,the gaslight anthem,45,25Sd73fleKUVPNqITPZkn1,0.315,0.97,8.0,-4.709,1.0,0.102,0.000696,0.0,0.27699999999999997,0.423,178.06799999999996,202493.0,4.0,5,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3869,the gaslight anthem,biloxi parish,47hxi2GtzrNpg1gaq0jmnX,0.373,0.8029999999999999,10.0,-4.678,1.0,0.0424,0.0034799999999999996,0.0,0.11,0.57,175.865,226733.0,4.0,3,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3870,the gaslight anthem,blue dahlia,1L4ca7Ti3S795YrBdTzE4T,0.23399999999999999,0.828,8.0,-5.048,1.0,0.0412,0.00119,0.0,0.158,0.40399999999999997,168.07299999999995,265520.0,4.0,3,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3871,the gaslight anthem,blue dahlia,1L4ca7Ti3S795YrBdTzE4T,0.23399999999999999,0.828,8.0,-5.048,1.0,0.0412,0.00119,0.0,0.158,0.40399999999999997,168.07299999999995,265520.0,4.0,4,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3872,the gaslight anthem,rollin' and tumblin',7cJWygxttDk33BSmUYfJqA,0.47100000000000003,0.938,0.0,-5.294,1.0,0.11,0.00168,0.0,0.138,0.8190000000000001,159.05700000000004,170933.0,4.0,4,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3873,the gaslight anthem,rollin' and tumblin',7cJWygxttDk33BSmUYfJqA,0.47100000000000003,0.938,0.0,-5.294,1.0,0.11,0.00168,0.0,0.138,0.8190000000000001,159.05700000000004,170933.0,4.0,5,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3874,the gaslight anthem,the '59 sound,4T1PtJLCbe7MIsvhQZURXL,0.423,0.943,10.0,-3.9619999999999997,1.0,0.0917,0.0012,5.08e-06,0.263,0.406,168.02200000000005,189987.0,4.0,3,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3875,the gaslight anthem,the '59 sound,4T1PtJLCbe7MIsvhQZURXL,0.423,0.943,10.0,-3.9619999999999997,1.0,0.0917,0.0012,5.08e-06,0.263,0.406,168.02200000000005,189987.0,4.0,4,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3876,the gaslight anthem,the navesink banks,4dRBz1JQWDffB8RqGgdppc,0.59,0.228,8.0,-15.130999999999998,0.0,0.0322,0.759,0.00502,0.11599999999999999,0.345,90.26799999999999,168733.0,4.0,5,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3877,the gaslight anthem,the spirit of jazz,4nBfThlcnOWjHEDhBkTJxf,0.439,0.941,7.0,-3.185,1.0,0.0675,0.00053,0.0166,0.23199999999999998,0.851,163.949,193253.0,4.0,5,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']"
3878,the good and the damned,desaparecidos,5cl4Xmdb0HhLqWbxABMY0q,0.32299999999999995,0.693,9.0,-9.154,1.0,0.0412,0.000132,0.00502,0.109,0.102,90.164,161633.0,4.0,5,[]
3879,the good and the damned,little electric,3Wtd4VNzm9jLXbF8ZDQ1tw,0.295,0.484,7.0,-9.042,1.0,0.0435,0.0192,0.318,0.10800000000000001,0.789,197.18900000000002,190750.0,4.0,3,[]
3880,the good and the damned,little electric,3Wtd4VNzm9jLXbF8ZDQ1tw,0.295,0.484,7.0,-9.042,1.0,0.0435,0.0192,0.318,0.10800000000000001,0.789,197.18900000000002,190750.0,4.0,5,[]
